id,tool,correctness,project,bug,base_dir,main_dep,tests_build,tests_src_dir,target_test,target_test_methods,target_class,input_class
patch1-Closure-57-SimFix-plausible,SimFix,Incorrect,Closure,57,Closure57b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.ClosureCodingConventionTest,testRequire,com.google.javascript.jscomp.ClosureCodingConvention,java.lang.String
patch1-Closure-14-SimFix-plausible,SimFix,Incorrect,Closure,14,Closure14b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.CheckMissingReturnTest,testIssue779,com.google.javascript.jscomp.ControlFlowAnalysis,java.lang.String
patch1-Closure-26-SimFix-plausible,SimFix,Incorrect,Closure,26,Closure26b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.CommandLineRunnerTest,testTransformAMDAndProcessCJS,com.google.javascript.rhino.Node,java.lang.String
patch1-Closure-126-SimFix-plausible,SimFix,Incorrect,Closure,126,Closure126b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.MinimizeExitPointsTest,testDontRemoveBreakInTryFinally,com.google.javascript.jscomp.Compiler,java.lang.String
patch1-Closure-21-SimFix-plausible,SimFix,Incorrect,Closure,21,Closure21b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.CheckSideEffectsTest,testUselessCode,com.google.javascript.jscomp.Compiler,java.lang.String
patch1-Closure-107-SimFix-plausible,SimFix,Incorrect,Closure,107,Closure107b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.CommandLineRunnerTest,testGetMsgWiringNoWarnings,com.google.javascript.jscomp.CommandLineRunner,java.lang.String
patch1-Closure-38-SimFix-plausible,SimFix,Incorrect,Closure,38,Closure38b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.CodePrinterTest,testMinusNegativeZero,com.google.javascript.jscomp.Compiler,java.lang.String
patch1-Closure-109-SimFix-plausible,SimFix,Incorrect,Closure,109,Closure109b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.parsing.JsDocInfoParserTest,testStructuralConstructor2,com.google.javascript.jscomp.parsing.JsDocInfoParser,java.lang.String
patch1-Closure-46-SimFix-plausible,SimFix,Incorrect,Closure,46,Closure46b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.rhino.jstype.JSTypeTest,testRecordTypeLeastSuperType2,com.google.javascript.rhino.jstype.RecordTypeBuilder,java.lang.String
patch1-Closure-108-SimFix-plausible,SimFix,Incorrect,Closure,108,Closure108b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.ScopedAliasesTest,testIssue1144,com.google.javascript.jscomp.ScopedAliases,java.lang.String
patch1-Closure-106-SimFix-plausible,SimFix,Incorrect,Closure,106,Closure106b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.CheckSideEffectsTest,testJSDocComments,com.google.javascript.jscomp.parsing.JsDocInfoParser,java.lang.String
patch1-Chart-18-SimFix-plausible,SimFix,Incorrect,Chart,18,Chart18b,build,build-tests,tests,org.jfree.data.category.junit.DefaultCategoryDatasetTests,testBug1835955,org.jfree.data.category.junit.DefaultCategoryDataset,double
patch1-Chart-12-SimFix-plausible,SimFix,Incorrect,Chart,12,Chart12b,build,build-tests,tests,org.jfree.chart.plot.junit.MultiplePiePlotTests,testConstructor,org.jfree.chart.plot.MultiplePiePlot,int
patch1-Chart-25-SimFix-plausible,SimFix,Incorrect,Chart,25,Chart25b,build,build-tests,tests,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests,testDrawWithNullMeanVertical,org.jfree.chart.renderer.category.StatisticalBarRenderer,double
patch1-Chart-22-SimFix-plausible,SimFix,Incorrect,Chart,22,Chart22b,build,build-tests,tests,org.jfree.data.junit.KeyedObjects2DTests,testRemoveColumnByKey,org.jfree.data.junit.KeyedObjects2D,java.lang.String
patch1-Chart-3-SimFix-plausible,SimFix,Incorrect,Chart,3,Chart3b,build,build-tests,tests,org.jfree.data.time.junit.TimeSeriesTests,testCreateCopy3,org.jfree.data.time.TimeSeries,int
patch1-Math-81-SimFix-plausible,SimFix,Incorrect,Math,81,Math81b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.linear.EigenDecompositionImplTest,testMath308,org.apache.commons.math.linear.EigenDecompositionImpl,double
patch1-Math-6-SimFix-plausible,SimFix,Incorrect,Math,6,Math6b,target/classes,target/test-classes,src/test,org.apache.commons.math3.optim.nonlinear.scalar.gradient.NonLinearConjugateGradientOptimizerTest,testTrivial,org.apache.commons.math3.optim.BaseOptimizer,double
patch1-Math-1-SimFix-plausible,SimFix,Incorrect,Math,1,Math1b,target/classes,target/test-classes,src/test,org.apache.commons.math3.fraction.BigFractionTest,testDigitLimitConstructor,org.apache.commons.math3.fraction.BigFraction,double
patch1-Math-8-SimFix-plausible,SimFix,Incorrect,Math,8,Math8b,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.distribution.DiscreteRealDistributionTest,testIssue942,org.apache.commons.math3.distribution.DiscreteDistribution,int
patch1-Math-44-SimFix-plausible,SimFix,Incorrect,Math,44,Math44b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.ode.events.EventStateTest,testIssue695,org.apache.commons.math.ode.AbstractIntegrator,double
patch1-Math-85-SimFix-plausible,SimFix,Incorrect,Math,85,Math85b,target/classes,target/test-classes,src/test,org.apache.commons.math.distribution.NormalDistributionTest,testMath280,org.apache.commons.math.analysis.solvers.UnivariateRealSolverUtils,double
patch1-Math-88-SimFix-plausible,SimFix,Incorrect,Math,88,Math88b,target/classes,target/test-classes,src/test,org.apache.commons.math.optimization.linear.SimplexSolverTest,testMath272,org.apache.commons.math.optimization.linear.SimplexTableau,int
patch1-Math-43-SimFix-plausible,SimFix,Incorrect,Math,43,Math43b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.stat.descriptive.SummaryStatisticsTest,testOverrideMeanWithMathClass,org.apache.commons.math.stat.descriptive.SummaryStatistics,double
patch1-Math-82-SimFix-plausible,SimFix,Incorrect,Math,82,Math82b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.optimization.linear.SimplexSolverTest,testMath288,org.apache.commons.math.optimization.linear.SimplexSolver,double
patch1-Math-73-SimFix-plausible,SimFix,Incorrect,Math,73,Math73b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.analysis.solvers.BrentSolverTest,testBadEndpoints,org.apache.commons.math.analysis.solvers.BrentSolver,double
patch1-Math-84-SimFix-plausible,SimFix,Incorrect,Math,84,Math84b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.optimization.direct.MultiDirectionalTest,testMinimizeMaximize,org.apache.commons.math.optimization.direct.MultiDirectional,double
patch1-Math-80-SimFix-plausible,SimFix,Incorrect,Math,80,Math80b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.linear.EigenDecompositionImplTest,testMathpbx02,org.apache.commons.math.linear.EigenDecompositionImpl,double
patch1-Math-50-SimFix-plausible,SimFix,Incorrect,Math,50,Math50b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest,testIssue631,org.apache.commons.math.analysis.solvers.BaseSecantSolver,int
patch1-Math-63-SimFix-plausible,SimFix,Incorrect,Math,63,Math63b,target/classes,target/test-classes,src/test,org.apache.commons.math.util.MathUtilsTest,testArrayEquals,org.apache.commons.math.util.MathUtils,double
patch1-Math-69-SimFix-plausible,SimFix,Incorrect,Math,69,Math69b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.stat.correlation.PearsonsCorrelationTest,testPValueNearZero,org.apache.commons.math.stat.correlation.PearsonsCorrelation,int
patch1-Lang-1-SimFix-plausible,SimFix,Incorrect,Lang,1,Lang1b,target/classes,target/test-classes,src/test,org.apache.commons.lang3.math.NumberUtilsTest,TestLang747,org.apache.commons.lang3.math.NumberUtils,java.lang.String
patch1-Lang-61-SimFix-plausible,SimFix,Incorrect,Lang,61,Lang61b,target/classes,target/test-classes,src/test,org.apache.commons.lang.text.StrBuilderTest,testIndexOfLang294,org.apache.commons.lang.text.StrBuilder,java.lang.String
patch1-Lang-50-SimFix-plausible,SimFix,Incorrect,Lang,50,Lang50b,target/classes,target/test-classes,src/test,org.apache.commons.lang.time.FastDateFormatTest,test_changeDefault_Locale_DateInstance,org.apache.commons.lang.time.FastDateFormat,int
patch1-Lang-10-SimFix-plausible,SimFix,Incorrect,Lang,10,Lang10b,target/classes,target/test-classes,src/test,org.apache.commons.lang3.time.FastDateParserTest,testLANG_831,org.apache.commons.lang3.time.FastDateParser,java.lang.String
patch1-Lang-9-SimFix-plausible,SimFix,Incorrect,Lang,9,Lang9b,target/classes,target/test-classes,src/test,org.apache.commons.lang3.time.FastDateParserTest,testLANG_832,org.apache.commons.lang3.event.EventListenerSupport,java.lang.String
patch1-Lang-27-SimFix-plausible,SimFix,Incorrect,Lang,27,Lang27b,target/classes,target/test-classes,src/test,org.apache.commons.lang3.math.NumberUtilsTest,testCreateNumber,org.apache.commons.lang3.math.NumberUtils,java.lang.String
patch1-Lang-63-SimFix-plausible,SimFix,Incorrect,Lang,63,Lang63b,target/classes,target/test-classes,src/test,org.apache.commons.lang.time.DurationFormatUtilsTest,testJiraLang281,org.apache.commons.lang.time.DurationFormatUtils,java.lang.String
patch1-Lang-16-SimFix-plausible,SimFix,Incorrect,Lang,16,Lang16b,target/classes,target/test-classes,src/test,org.apache.commons.lang3.math.NumberUtilsTest,testCreateNumber,org.apache.commons.lang3.math.NumberUtils,java.lang.String
patch1-Lang-12-SimFix-plausible,SimFix,Incorrect,Lang,12,Lang12b,target/classes,target/test-classes,src/test,org.apache.commons.lang3.RandomStringUtilsTest,testExceptions,org.apache.commons.lang3.RandomStringUtils,int
patch1-Lang-41-SimFix-plausible,SimFix,Incorrect,Lang,41,Lang41b,target/classes,target/test-classes,src/test,org.apache.commons.lang.ClassUtilsTest,test_getShortClassName_Class,org.apache.commons.lang.ClassUtils,class
patch1-Lang-45-SimFix-plausible,SimFix,Incorrect,Lang,45,Lang45b,target/classes,target/test-classes,src/test,org.apache.commons.lang.WordUtilsTest,testAbbreviate,org.apache.commons.lang.WordUtils,java.lang.String
patch1-Closure-22-jMutRepair-plausible,jMutRepair,Incorrect,Closure,22,Closure22b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.CheckSideEffectsTest,testUselessCode,com.google.javascript.jscomp.Compiler,java.lang.String
patch1-Closure-126-jMutRepair-plausible,jMutRepair,Incorrect,Closure,126,Closure126b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.MinimizeExitPointsTest,testDontRemoveBreakInTryFinally,com.google.javascript.jscomp.Compiler,java.lang.String
patch1-Closure-21-jMutRepair-plausible,jMutRepair,Incorrect,Closure,21,Closure21b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.CheckSideEffectsTest,testUselessCode,com.google.javascript.jscomp.Compiler,java.lang.String
patch1-Chart-7-jMutRepair-plausible,jMutRepair,Incorrect,Chart,7,Chart7b,build,build-tests,tests,org.jfree.data.time.junit.TimePeriodValuesTests,testGetMaxMiddleIndex,org.jfree.data.time.TimePeriodValues,long
patch1-Chart-26-jMutRepair-plausible,jMutRepair,Incorrect,Chart,26,Chart26b,build,build-tests,tests,org.jfree.chart.junit.AreaChartTests,testDrawWithNullInfo,org.jfree.chart.axis.Axis,int
patch1-Chart-25-jMutRepair-plausible,jMutRepair,Incorrect,Chart,25,Chart25b,build,build-tests,tests,org.jfree.chart.renderer.category.junit.StatisticalBarRendererTests,testDrawWithNullMeanVertical,org.jfree.chart.renderer.category.StatisticalBarRenderer,double
patch1-Math-2-jMutRepair-plausible,jMutRepair,Incorrect,Math,2,Math2b,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.distribution.HypergeometricDistributionTest,testMath1021,org.apache.commons.math3.distribution.AbstractIntegerDistribution,int
patch1-Math-28-jMutRepair-plausible,jMutRepair,Incorrect,Math,28,Math28b,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.optimization.linear.SimplexSolverTest,testMath828Cycle,org.apache.commons.math3.optimization.linear.SimplexSolver,double
patch1-Math-57-jMutRepair-plausible,jMutRepair,Incorrect,Math,57,Math57b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.stat.clustering.KMeansPlusPlusClustererTest,testSmallDistances,org.apache.commons.math.stat.clustering.EuclideanIntegerPoint,int
patch1-Math-50-jMutRepair-plausible,jMutRepair,Incorrect,Math,50,Math50b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.analysis.solvers.RegulaFalsiSolverTest,testIssue631,org.apache.commons.math.analysis.solvers.BaseSecantSolver,int
patch1-Math-84-jMutRepair-plausible,jMutRepair,Incorrect,Math,84,Math84b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.optimization.direct.MultiDirectionalTest,testMinimizeMaximize,org.apache.commons.math.optimization.direct.MultiDirectional,double
patch1-Math-88-jMutRepair-plausible,jMutRepair,Incorrect,Math,88,Math88b,target/classes,target/test-classes,src/test,org.apache.commons.math.optimization.linear.SimplexSolverTest,testMath272,org.apache.commons.math.optimization.linear.SimplexTableau,int
patch1-Math-81-jMutRepair-plausible,jMutRepair,Incorrect,Math,81,Math81b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.linear.EigenDecompositionImplTest,testMath308,org.apache.commons.math.linear.EigenDecompositionImpl,double
patch1-Math-52-jMutRepair-plausible,jMutRepair,Incorrect,Math,52,Math52b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.geometry.euclidean.threed.RotationTest,testIssue639,org.apache.commons.math.geometry.euclidean.threed.Rotation,double
patch1-Math-80-jMutRepair-plausible,jMutRepair,Incorrect,Math,80,Math80b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.linear.EigenDecompositionImplTest,testMathpbx02,org.apache.commons.math.linear.EigenDecompositionImpl,double
patch1-Lang-27-jMutRepair-plausible,jMutRepair,Incorrect,Lang,27,Lang27b,target/classes,target/test-classes,src/test,org.apache.commons.lang3.math.NumberUtilsTest,testCreateNumber,org.apache.commons.lang3.math.NumberUtils,java.lang.String
patch1-Lang-22-jMutRepair-plausible,jMutRepair,Incorrect,Lang,22,Lang22b,target/classes,target/test-classes,src/test,org.apache.commons.lang3.math.FractionTest,testReducedFactory_int_int,org.apache.commons.lang3.math.Fraction,int
patch1-Closure-126-SketchFix,SketchFix,Correct,Closure,126,Closure126b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.MinimizeExitPointsTest,testDontRemoveBreakInTryFinally,com.google.javascript.jscomp.Compiler,java.lang.String
patch1-Closure-14-SketchFix,SketchFix,Correct,Closure,14,Closure14b,build/classes:lib/*:build/lib/rhino.jar,build/test,test,com.google.javascript.jscomp.CheckMissingReturnTest,testIssue779,com.google.javascript.jscomp.ControlFlowAnalysis,java.lang.String
patch1-Chart-20-SketchFix,SketchFix,Correct,Chart,20,Chart20b,build,build-tests,tests,org.jfree.chart.plot.junit.ValueMarkerTests,test1808376,org.jfree.chart.plot.ValueMarker,int
patch1-Chart-8-SketchFix,SketchFix,Correct,Chart,8,Chart8b,build,build-tests,tests,org.jfree.data.time.junit.WeekTests,testConstructor,org.jfree.data.time.junit.Week,java.lang.String
patch1-Chart-1-SketchFix,SketchFix,Correct,Chart,1,Chart1b,build,build-tests,tests,org.jfree.chart.renderer.category.junit.AbstractCategoryItemRendererTests,test2947660,org.jfree.chart.renderer.category.LineAndShapeRenderer,java.lang.String
patch1-Chart-24-SketchFix,SketchFix,Correct,Chart,24,Chart24b,build,build-tests,tests,org.jfree.chart.renderer.junit.GrayPaintScaleTests,testGetPaint,org.jfree.chart.renderer.GrayPaintScale,double
patch1-Chart-9-SketchFix,SketchFix,Correct,Chart,9,Chart9b,build,build-tests,tests,org.jfree.data.time.junit.TimeSeriesTests,testBug1864222,org.jfree.data.time.TimeSeries,int
patch1-Chart-11-SketchFix,SketchFix,Correct,Chart,11,Chart11b,build,build-tests,tests,org.jfree.chart.util.junit.ShapeUtilitiesTests,testEqualGeneralPaths,org.jfree.chart.util.ShapeUtilities,float
patch1-Math-5-SketchFix,SketchFix,Correct,Math,5,Math5b,target/classes,target/test-classes,src/test/java,org.apache.commons.math3.complex.ComplexTest,testReciprocalZero,org.apache.commons.math3.complex.Complex,double
patch1-Math-70-SketchFix,SketchFix,Correct,Math,70,Math70b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.analysis.solvers.BisectionSolverTest,testMath369,org.apache.commons.math.analysis.solvers.BisectionSolver,double
patch1-Math-59-SketchFix,SketchFix,Correct,Math,59,Math59b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.util.FastMathTest,testMinMaxFloat,org.apache.commons.math.util.FastMath,float
patch1-Math-82-SketchFix,SketchFix,Correct,Math,82,Math82b,target/classes,target/test-classes,src/test/java,org.apache.commons.math.optimization.linear.SimplexSolverTest,testMath288,org.apache.commons.math.optimization.linear.SimplexSolver,double
